id,area_name,subarea_name,group1,group1_note,group2,group2_note,group3,group3_note,group4,group4_note,group5,group5_note,total_posting
4634,横浜市中区,横浜市中区西之谷町,98,,164,,212,,47,,91,,612
4635,横浜市中区,横浜市中区石川町,229,,49,,223,,187,,154,,842
4636,横浜市中区,横浜市中区赤門町,263,,260,,116,,57,,83,,779
4637,横浜市中区,横浜市中区千歳町,297,,65,,75,,249,,208,,894
4638,横浜市中区,横浜市中区千代崎町,39,,263,,151,,176,,103,,732
4639,横浜市中区,横浜市中区千鳥町,8,,49,,175,,61,,0,,293
4640,横浜市中区,横浜市中区扇町,75,,163,,229,,234,,59,,760
4641,横浜市中区,横浜市中区相生町,182,,153,,300,,187,,30,,852
4642,横浜市中区,横浜市中区太田町,207,,47,,288,,200,,85,,827
4643,横浜市中区,横浜市中区打越,38,,279,,99,,262,,234,,912
4644,横浜市中区,横浜市中区大芝台,43,,83,,171,,73,,80,,450
4645,横浜市中区,横浜市中区大平町,71,,290,,40,,275,,255,,931
4646,横浜市中区,横浜市中区大和町,103,,65,,76,,270,,119,,633
4647,横浜市中区,横浜市中区滝之上,168,,102,,66,,47,,12,,395
4648,横浜市中区,横浜市中区池袋,89,,215,,249,,81,,165,,799
4649,横浜市中区,横浜市中区竹之丸,181,,199,,283,,287,,229,,1179
4650,横浜市中区,横浜市中区仲尾台,218,,55,,300,,292,,246,,1111
4651,横浜市中区,横浜市中区長者町,97,,170,,35,,222,,7,,531
4652,横浜市中区,横浜市中区塚越,291,,212,,171,,193,,107,,974
4653,横浜市中区,横浜市中区豆口台,166,,136,,174,,276,,237,,989
4654,横浜市中区,横浜市中区南仲通,76,,61,,187,,223,,70,,617
4655,横浜市中区,横浜市中区南本牧,130,,199,,104,,206,,126,,765
4656,横浜市中区,横浜市中区日ノ出町,262,,20,,249,,261,,61,,853
4657,横浜市中区,横浜市中区日本大通,42,,131,,79,,182,,187,,621
4658,横浜市中区,横浜市中区柏葉,84,,130,,299,,58,,96,,667
4659,横浜市中区,横浜市中区麦田町,278,,8,,218,,134,,291,,929
4660,横浜市中区,横浜市中区尾上町,189,,23,,244,,220,,97,,773
4661,横浜市中区,横浜市中区不老町,80,,283,,223,,19,,145,,750
4662,横浜市中区,横浜市中区富士見町,203,,141,,141,,168,,165,,818
4663,横浜市中区,横浜市中区福富町西通,205,,11,,45,,166,,175,,602
4664,横浜市中区,横浜市中区福富町仲通,151,,71,,6,,58,,266,,552
4665,横浜市中区,横浜市中区福富町東通,261,,76,,291,,29,,102,,759
4666,横浜市中区,横浜市中区弁天通,212,,80,,202,,257,,147,,898
4667,横浜市中区,横浜市中区蓬莱町,91,,129,,174,,64,,100,,558
4668,横浜市中区,横浜市中区豊浦町,9,,93,,79,,295,,46,,522
4669,横浜市中区,横浜市中区北仲通,134,,278,,226,,242,,192,,1072
4670,横浜市中区,横浜市中区北方町,220,,102,,129,,59,,219,,729
4671,横浜市中区,横浜市中区本郷町,31,,77,,141,,99,,90,,438
4672,横浜市中区,横浜市中区本町,237,,28,,73,,190,,10,,538
4673,横浜市中区,横浜市中区本牧ふ頭,178,,258,,257,,9,,112,,814
4674,横浜市中区,横浜市中区本牧間門,49,,263,,31,,26,,25,,394
4675,横浜市中区,横浜市中区本牧宮原,168,,243,,177,,239,,176,,1003
4676,横浜市中区,横浜市中区本牧元町,23,,160,,89,,148,,114,,534
4677,横浜市中区,横浜市中区本牧原,76,,53,,74,,292,,125,,620
4678,横浜市中区,横浜市中区本牧荒井,161,,270,,191,,245,,141,,1008
4679,横浜市中区,横浜市中区本牧三之谷,192,,112,,158,,189,,227,,878
4680,横浜市中区,横浜市中区本牧十二天,250,,63,,137,,91,,116,,657
4681,横浜市中区,横浜市中区本牧大里町,232,,178,,85,,82,,55,,632
4682,横浜市中区,横浜市中区本牧町,132,,82,,35,,246,,35,,530
4683,横浜市中区,横浜市中区本牧満坂,49,,220,,157,,75,,194,,695
4684,横浜市中区,横浜市中区本牧緑ケ丘,120,,36,,201,,221,,49,,627
4685,横浜市中区,横浜市中区本牧和田,298,,52,,5,,202,,300,,857
4686,横浜市中区,横浜市中区末吉町,23,,209,,212,,168,,141,,753
4687,横浜市中区,横浜市中区末広町,164,,297,,276,,22,,184,,943
4688,横浜市中区,横浜市中区万代町,44,,278,,157,,3,,114,,596
4689,横浜市中区,横浜市中区妙香寺台,136,,90,,91,,178,,4,,499
4690,横浜市中区,横浜市中区野毛町,14,,59,,278,,279,,24,,654
4691,横浜市中区,横浜市中区弥生町,120,,197,,10,,226,,137,,690
4692,横浜市中区,横浜市中区矢口台,4,,147,,38,,114,,134,,437
4693,横浜市中区,横浜市中区立野,57,,67,,23,,36,,78,,261
4694,横浜市中区,横浜市中区和田山,237,,289,,75,,251,,114,,966
4695,横浜市中区,横浜市中区簑沢,42,,10,,144,,158,,176,,530
4696,横浜市中区,横浜市中区伊勢佐木町1丁目,85,,213,,96,,233,,71,,698
4697,横浜市中区,横浜市中区伊勢佐木町2丁目,207,,238,,0,,165,,4,,614
4698,横浜市中区,横浜市中区伊勢佐木町3丁目,201,,119,,278,,250,,292,,1140
4699,横浜市中区,横浜市中区伊勢佐木町4丁目,261,,116,,160,,198,,142,,877
4700,横浜市中区,横浜市中区伊勢佐木町5丁目,235,,298,,105,,134,,251,,1023
4701,横浜市中区,横浜市中区伊勢佐木町6丁目,127,,248,,184,,260,,259,,1078
4702,横浜市中区,横浜市中区伊勢佐木町7丁目,140,,131,,159,,26,,127,,583
4703,横浜市中区,横浜市中区羽衣町1丁目,8,,7,,244,,97,,53,,409
4704,横浜市中区,横浜市中区羽衣町2丁目,200,,224,,157,,210,,25,,816
4705,横浜市中区,横浜市中区羽衣町3丁目,208,,30,,88,,223,,214,,763
4706,横浜市中区,横浜市中区翁町1丁目,78,,34,,261,,15,,57,,445
4707,横浜市中区,横浜市中区翁町2丁目,219,,31,,123,,52,,116,,541
4708,横浜市中区,横浜市中区黄金町1丁目,238,,148,,68,,52,,11,,517
4709,横浜市中区,横浜市中区黄金町2丁目,205,,51,,202,,32,,133,,623
4710,横浜市中区,横浜市中区花咲町1丁目,126,,60,,288,,115,,115,,704
4711,横浜市中区,横浜市中区花咲町2丁目,12,,249,,175,,163,,170,,769
4712,横浜市中区,横浜市中区花咲町3丁目,103,,277,,207,,78,,151,,816
4713,横浜市中区,横浜市中区海岸通1丁目,76,,294,,144,,212,,51,,777
4714,横浜市中区,横浜市中区海岸通2丁目,99,,195,,236,,196,,178,,904
4715,横浜市中区,横浜市中区海岸通3丁目,138,,239,,75,,90,,216,,758
4716,横浜市中区,横浜市中区海岸通4丁目,7,,109,,221,,89,,297,,723
4717,横浜市中区,横浜市中区海岸通5丁目,161,,247,,158,,30,,244,,840
4718,横浜市中区,横浜市中区宮川町1丁目,32,,23,,188,,71,,260,,574
4719,横浜市中区,横浜市中区宮川町2丁目,97,,138,,276,,178,,245,,934
4720,横浜市中区,横浜市中区宮川町3丁目,217,,182,,155,,90,,93,,737
4721,横浜市中区,横浜市中区元町1丁目,64,,98,,70,,24,,69,,325
4722,横浜市中区,横浜市中区元町2丁目,74,,99,,105,,203,,76,,557
4723,横浜市中区,横浜市中区元町3丁目,64,,2,,12,,279,,9,,366
4724,横浜市中区,横浜市中区元町4丁目,271,,298,,254,,196,,5,,1024
4725,横浜市中区,横浜市中区元町5丁目,117,,267,,5,,240,,73,,702
4726,横浜市中区,横浜市中区元浜町1丁目,182,,153,,7,,139,,6,,487
4727,横浜市中区,横浜市中区元浜町2丁目,90,,128,,145,,186,,272,,821
4728,横浜市中区,横浜市中区元浜町3丁目,124,,289,,110,,87,,160,,770
4729,横浜市中区,横浜市中区元浜町4丁目,283,,163,,288,,261,,220,,1215
4730,横浜市中区,横浜市中区港町1丁目,173,,99,,197,,264,,227,,960
4731,横浜市中区,横浜市中区港町2丁目,34,,90,,173,,74,,280,,651
4732,横浜市中区,横浜市中区港町3丁目,180,,28,,74,,83,,206,,571
4733,横浜市中区,横浜市中区港町4丁目,169,,100,,125,,68,,103,,565
4734,横浜市中区,横浜市中区港町5丁目,192,,5,,183,,1,,43,,424
4735,横浜市中区,横浜市中区港町6丁目,139,,184,,16,,152,,83,,574
4736,横浜市中区,横浜市中区根岸町1丁目,232,,198,,130,,189,,241,,990
4737,横浜市中区,横浜市中区根岸町2丁目,58,,294,,172,,257,,195,,976
4738,横浜市中区,横浜市中区根岸町3丁目,226,,26,,151,,146,,10,,559
4739,横浜市中区,横浜市中区桜木町1丁目,27,,254,,146,,259,,44,,730
4740,横浜市中区,横浜市中区桜木町2丁目,68,,120,,262,,134,,39,,623
4741,横浜市中区,横浜市中区桜木町3丁目,297,,58,,159,,90,,13,,617
4742,横浜市中区,横浜市中区山元町1丁目,20,,175,,291,,5,,256,,747
4743,横浜市中区,横浜市中区山元町2丁目,57,,244,,214,,146,,242,,903
4744,横浜市中区,横浜市中区山元町3丁目,249,,55,,51,,28,,208,,591
4745,横浜市中区,横浜市中区山元町4丁目,229,,284,,59,,165,,137,,874
4746,横浜市中区,横浜市中区山元町5丁目,210,,92,,209,,210,,25,,746
4747,横浜市中区,横浜市中区若葉町1丁目,18,,289,,194,,62,,73,,636
4748,横浜市中区,横浜市中区若葉町2丁目,75,,132,,130,,99,,19,,455
4749,横浜市中区,横浜市中区若葉町3丁目,238,,248,,34,,3,,207,,730
4750,横浜市中区,横浜市中区寿町1丁目,9,,172,,189,,191,,216,,777
4751,横浜市中区,横浜市中区寿町2丁目,19,,85,,276,,195,,150,,725
4752,横浜市中区,横浜市中区寿町3丁目,174,,57,,247,,197,,214,,889
4753,横浜市中区,横浜市中区寿町4丁目,231,,5,,107,,55,,61,,459
4754,横浜市中区,横浜市中区住吉町1丁目,30,,241,,288,,55,,28,,642
4755,横浜市中区,横浜市中区住吉町2丁目,159,,190,,263,,83,,254,,949
4756,横浜市中区,横浜市中区住吉町3丁目,227,,180,,148,,45,,226,,826
4757,横浜市中区,横浜市中区住吉町4丁目,15,,142,,248,,66,,99,,570
4758,横浜市中区,横浜市中区住吉町5丁目,49,,32,,256,,72,,175,,584
4759,横浜市中区,横浜市中区住吉町6丁目,108,,1,,44,,258,,84,,495
4760,横浜市中区,横浜市中区初音町1丁目,285,,159,,60,,89,,280,,873
4761,横浜市中区,横浜市中区初音町2丁目,173,,166,,172,,196,,36,,743
4762,横浜市中区,横浜市中区初音町3丁目,137,,188,,141,,253,,238,,957
4763,横浜市中区,横浜市中区曙町1丁目,297,,65,,42,,198,,138,,740
4764,横浜市中区,横浜市中区曙町2丁目,124,,193,,229,,21,,188,,755
4765,横浜市中区,横浜市中区曙町3丁目,126,,244,,79,,152,,184,,785
4766,横浜市中区,横浜市中区曙町4丁目,158,,276,,274,,42,,286,,1036
4767,横浜市中区,横浜市中区曙町5丁目,214,,157,,248,,242,,191,,1052
4768,横浜市中区,横浜市中区小港町1丁目,241,,275,,9,,174,,158,,857
4769,横浜市中区,横浜市中区小港町2丁目,178,,197,,161,,131,,217,,884
4770,横浜市中区,横浜市中区小港町3丁目,51,,84,,34,,144,,16,,329
4771,横浜市中区,横浜市中区松影町1丁目,191,,285,,235,,117,,53,,881
4772,横浜市中区,横浜市中区松影町2丁目,82,,89,,205,,64,,105,,545
4773,横浜市中区,横浜市中区松影町3丁目,152,,58,,253,,224,,280,,967
4774,横浜市中区,横浜市中区松影町4丁目,80,,39,,210,,287,,47,,663
4775,横浜市中区,横浜市中区上野町1丁目,42,,149,,207,,91,,13,,502
4776,横浜市中区,横浜市中区上野町2丁目,257,,118,,161,,5,,202,,743
4777,横浜市中区,横浜市中区上野町3丁目,156,,13,,60,,259,,213,,701
4778,横浜市中区,横浜市中区上野町4丁目,80,,287,,279,,79,,26,,751
4779,横浜市中区,横浜市中区常盤町1丁目,95,,272,,106,,71,,262,,806
4780,横浜市中区,横浜市中区常盤町2丁目,232,,214,,133,,144,,146,,869
4781,横浜市中区,横浜市中区常盤町3丁目,45,,238,,164,,134,,215,,796
4782,横浜市中区,横浜市中区常盤町4丁目,22,,156,,206,,48,,59,,491
4783,横浜市中区,横浜市中区常盤町5丁目,261,,117,,275,,6,,123,,782
4784,横浜市中区,横浜市中区常盤町6丁目,119,,8,,20,,174,,170,,491
4785,横浜市中区,横浜市中区新港1丁目,226,,148,,148,,84,,54,,660
4786,横浜市中区,横浜市中区新港2丁目,143,,10,,127,,15,,221,,516
4787,横浜市中区,横浜市中区新山下1丁目,203,,172,,47,,78,,221,,721
4788,横浜市中区,横浜市中区新山下2丁目,145,,241,,5,,32,,38,,461
4789,横浜市中区,横浜市中区新山下3丁目,300,,261,,244,,296,,2,,1103
4790,横浜市中区,横浜市中区真砂町1丁目,279,,45,,167,,168,,132,,791
4791,横浜市中区,横浜市中区真砂町2丁目,212,,279,,173,,57,,286,,1007
4792,横浜市中区,横浜市中区真砂町3丁目,29,,151,,275,,256,,165,,876
4793,横浜市中区,横浜市中区真砂町4丁目,10,,261,,152,,295,,284,,1002
4794,横浜市中区,横浜市中区石川町1丁目,245,,115,,194,,297,,210,,1061
4795,横浜市中区,横浜市中区石川町2丁目,287,,45,,177,,262,,59,,830
4796,横浜市中区,横浜市中区石川町3丁目,176,,248,,258,,42,,20,,744
4797,横浜市中区,横浜市中区石川町4丁目,3,,254,,15,,64,,216,,552
4798,横浜市中区,横浜市中区石川町5丁目,242,,151,,7,,194,,188,,782
4799,横浜市中区,横浜市中区赤門町1丁目,258,,57,,74,,24,,77,,490
4800,横浜市中区,横浜市中区千代崎町1丁目,110,,162,,209,,201,,169,,851
4801,横浜市中区,横浜市中区千代崎町2丁目,165,,274,,93,,280,,265,,1077
4802,横浜市中区,横浜市中区千代崎町3丁目,271,,43,,69,,286,,219,,888
4803,横浜市中区,横浜市中区千代崎町4丁目,282,,73,,241,,219,,182,,997
4804,横浜市中区,横浜市中区扇町1丁目,26,,207,,99,,72,,125,,529
4805,横浜市中区,横浜市中区扇町2丁目,241,,279,,188,,51,,71,,830
4806,横浜市中区,横浜市中区扇町3丁目,78,,125,,213,,28,,253,,697
4807,横浜市中区,横浜市中区扇町4丁目,149,,161,,270,,74,,139,,793
4808,横浜市中区,横浜市中区相生町1丁目,11,,97,,256,,80,,137,,581
4809,横浜市中区,横浜市中区相生町2丁目,9,,72,,247,,208,,220,,756
4810,横浜市中区,横浜市中区相生町3丁目,171,,2,,249,,216,,25,,663
4811,横浜市中区,横浜市中区相生町4丁目,278,,182,,109,,41,,64,,674
4812,横浜市中区,横浜市中区相生町5丁目,53,,259,,15,,147,,230,,704
4813,横浜市中区,横浜市中区相生町6丁目,285,,126,,70,,250,,66,,797
4814,横浜市中区,横浜市中区太田町1丁目,9,,153,,13,,268,,105,,548
4815,横浜市中区,横浜市中区太田町2丁目,117,,211,,97,,241,,229,,895
4816,横浜市中区,横浜市中区太田町3丁目,96,,112,,67,,72,,250,,597
4817,横浜市中区,横浜市中区太田町4丁目,195,,90,,89,,15,,220,,609
4818,横浜市中区,横浜市中区太田町5丁目,181,,71,,175,,298,,248,,973
4819,横浜市中区,横浜市中区太田町6丁目,238,,5,,269,,253,,92,,857
4820,横浜市中区,横浜市中区大和町1丁目,106,,255,,205,,48,,70,,684
4821,横浜市中区,横浜市中区大和町2丁目,206,,9,,10,,29,,238,,492
4822,横浜市中区,横浜市中区長者町1丁目,47,,276,,164,,253,,160,,900
4823,横浜市中区,横浜市中区長者町2丁目,141,,234,,234,,78,,207,,894
4824,横浜市中区,横浜市中区長者町3丁目,87,,145,,215,,266,,139,,852
4825,横浜市中区,横浜市中区長者町4丁目,194,,57,,135,,73,,276,,735
4826,横浜市中区,横浜市中区長者町5丁目,194,,269,,184,,182,,219,,1048
4827,横浜市中区,横浜市中区長者町6丁目,140,,168,,265,,108,,177,,858
4828,横浜市中区,横浜市中区長者町7丁目,45,,183,,253,,173,,18,,672
4829,横浜市中区,横浜市中区長者町8丁目,183,,235,,299,,157,,142,,1016
4830,横浜市中区,横浜市中区長者町9丁目,69,,139,,11,,116,,87,,422
4831,横浜市中区,横浜市中区南仲通1丁目,40,,266,,169,,216,,275,,966
4832,横浜市中区,横浜市中区南仲通2丁目,118,,220,,148,,212,,152,,850
4833,横浜市中区,横浜市中区南仲通3丁目,25,,173,,67,,249,,40,,554
4834,横浜市中区,横浜市中区南仲通4丁目,156,,11,,184,,168,,259,,778
4835,横浜市中区,横浜市中区南仲通5丁目,128,,226,,26,,76,,33,,489
4836,横浜市中区,横浜市中区日ノ出町1丁目,181,,132,,59,,157,,170,,699
4837,横浜市中区,横浜市中区日ノ出町2丁目,84,,90,,68,,123,,159,,524
4838,横浜市中区,横浜市中区麦田町1丁目,219,,183,,163,,17,,190,,772
4839,横浜市中区,横浜市中区麦田町2丁目,188,,228,,221,,108,,142,,887
4840,横浜市中区,横浜市中区麦田町3丁目,214,,209,,82,,42,,2,,549
4841,横浜市中区,横浜市中区麦田町4丁目,34,,52,,215,,166,,282,,749
4842,横浜市中区,横浜市中区尾上町1丁目,186,,256,,31,,222,,44,,739
4843,横浜市中区,横浜市中区尾上町2丁目,7,,126,,104,,289,,106,,632
4844,横浜市中区,横浜市中区尾上町3丁目,243,,29,,288,,261,,181,,1002
4845,横浜市中区,横浜市中区尾上町4丁目,272,,196,,114,,98,,187,,867
4846,横浜市中区,横浜市中区尾上町5丁目,179,,252,,296,,297,,103,,1127
4847,横浜市中区,横浜市中区尾上町6丁目,254,,180,,53,,186,,198,,871
4848,横浜市中区,横浜市中区不老町1丁目,292,,75,,179,,246,,115,,907
4849,横浜市中区,横浜市中区不老町2丁目,190,,146,,245,,229,,4,,814
4850,横浜市中区,横浜市中区不老町3丁目,16,,295,,267,,122,,135,,835
4851,横浜市中区,横浜市中区弁天通1丁目,224,,59,,184,,37,,91,,595
4852,横浜市中区,横浜市中区弁天通2丁目,53,,76,,58,,98,,263,,548
4853,横浜市中区,横浜市中区弁天通3丁目,132,,291,,81,,49,,271,,824
4854,横浜市中区,横浜市中区弁天通4丁目,158,,91,,278,,73,,281,,881
4855,横浜市中区,横浜市中区弁天通5丁目,107,,256,,213,,130,,8,,714
4856,横浜市中区,横浜市中区弁天通6丁目,154,,225,,57,,262,,295,,993
4857,横浜市中区,横浜市中区蓬莱町1丁目,82,,219,,154,,74,,244,,773
4858,横浜市中区,横浜市中区蓬莱町2丁目,211,,158,,215,,259,,295,,1138
4859,横浜市中区,横浜市中区蓬莱町3丁目,208,,12,,161,,155,,169,,705
4860,横浜市中区,横浜市中区北仲通1丁目,85,,172,,247,,164,,219,,887
4861,横浜市中区,横浜市中区北仲通2丁目,239,,154,,115,,76,,283,,867
4862,横浜市中区,横浜市中区北仲通3丁目,172,,256,,284,,289,,86,,1087
4863,横浜市中区,横浜市中区北仲通4丁目,164,,238,,293,,135,,69,,899
4864,横浜市中区,横浜市中区北仲通5丁目,230,,113,,234,,40,,245,,862
4865,横浜市中区,横浜市中区北仲通6丁目,15,,70,,294,,169,,128,,676
4866,横浜市中区,横浜市中区北方町1丁目,117,,133,,95,,266,,31,,642
4867,横浜市中区,横浜市中区北方町2丁目,284,,59,,294,,300,,266,,1203
4868,横浜市中区,横浜市中区本郷町1丁目,107,,280,,49,,277,,82,,795
4869,横浜市中区,横浜市中区本郷町2丁目,18,,292,,272,,62,,44,,688
4870,横浜市中区,横浜市中区本郷町3丁目,15,,246,,132,,159,,195,,747
4871,横浜市中区,横浜市中区本町1丁目,27,,24,,84,,40,,184,,359
